DateTime,Daily_total_power,Daily_mean_power,Daily_peak_power,Daily_min_power,Daily_std_power,Global_reactive_power_sum,Global_reactive_power_mean,Voltage_mean,Voltage_std,Global_intensity_mean,Global_intensity_max,Sub_metering_1_sum,Sub_metering_2_sum,Sub_metering_3_sum,Peak_hour_power,Nighttime_usage,Morning_usage,Afternoon_usage,DayOfWeek,IsWeekend,Month,Season,DayOfYear
2006-12-17,3.026165264077098,3.0258969721074926,1.0009261573435433,0.0014017996625245207,0.9204268847130531,0.9575514392925536,0.9575355698322857,-0.3648452802354108,2.2940973405096887,3.1105003100895265,0.9734833181394588,0.2742244679383798,1.1172270741459334,1.0778678556434396,1.7198223888465152,3.468794704454137,1.8557779344586993,2.258553468130419,6,1,12,Χειμώνας,351
2006-12-18,1.0543648405400639,1.0541146695231811,0.47150963262290785,-0.04422634123343373,0.2923229409232824,-0.3245780408452518,-0.3248868842832039,0.19450405898393155,1.8318904907418005,1.0419052279873506,0.5678699367152464,-0.3370305407132632,0.3665827817730737,1.2573146676305391,0.9522841206200334,0.15816553099057185,0.6538316601584859,1.16823933228501,0,0,12,Χειμώνας,352
2006-12-19,0.16099501858395687,0.1607530576841399,1.4543778385612178,-0.13548262302535088,1.0199583552292033,-0.5412146755276448,-0.5415730216855315,0.5696059682569345,0.926553741816984,0.1772666965624166,1.4602193758485136,-0.4781863365256014,2.754168490782789,-0.8157333627256008,0.4516245406069129,-0.6736644894100623,1.0295985296317207,-0.3739412100607747,1,0,12,Χειμώνας,353
2006-12-20,1.0907920867548013,1.0905415809695522,0.3721709911190359,-0.04422634123343373,1.2808287363812694,-0.34043144987177926,-0.3407439159050886,0.7204788061870085,1.3112194554187973,1.0683278619125598,0.324501907860719,-1.006890411019136,0.37952492474501953,1.2692424468615873,1.8027238727764552,0.9112617974013227,0.9284345608639276,-0.240635245579899,2,0,12,Χειμώνας,354
2006-12-21,0.24560420217861112,0.24536146371581305,0.29386876781598364,-0.13548262302535088,0.2557029683975285,-0.6765077480260686,-0.6768970094309852,0.10194767898970941,1.8049210971915652,0.23613536120429648,0.3515427999556664,0.10534164080576089,0.36754145903025487,0.30388751442877016,0.3490804749326278,0.0869800533680148,0.13904300739205666,0.13322441378283933,3,0,12,Χειμώνας,355
2006-12-22,1.282865136201089,1.2826128652541093,1.4800890163622202,-0.04422634123343373,1.641353953872094,0.17686089403157956,0.17666663228104076,0.17146591915694243,1.6274940281328816,1.3028387769934449,1.5413420521333563,0.9787431273946033,-0.7219952437561501,0.4920813645186384,2.1913828738542613,0.8479110818828055,0.590137382020987,0.20482367377804836,4,0,12,Χειμώνας,356
2006-12-23,5.324139258181749,5.323849847706636,1.9557458056807604,0.024215870110503808,1.8513142047831321,0.866983349438237,0.866946784647313,-0.34087733479455723,0.5889106282827045,5.440269877069457,1.9199145414626206,0.6750061024769828,-0.686044846611856,1.4449783941990275,2.40116232232842,5.806094815383691,3.6741698525382707,4.414173225129033,5,1,12,Χειμώνας,357
2006-12-24,1.6296135704960502,1.629358112912173,0.8606833693380768,-0.1126685525773716,1.1381414212027001,-0.5620197790611982,-0.5623828793051834,0.41720607731135434,1.4422992244878738,1.7466426525882977,0.9194015339495639,0.06627173303627443,1.546235146734509,-0.6317805008067718,-1.352731751879595,3.744580821696664,1.4877210937125818,1.6323664612335447,6,1,12,Χειμώνας,358
2006-12-25,1.9504963668666153,1.950237960352454,0.7893932854352981,-0.08985448212939232,1.6087328098619769,1.2425534045880815,1.242602659719919,1.2540277363469428,1.4857131578969285,1.9265414367599358,0.7571561813798786,3.164767483077644,0.05069862553187666,-0.9222881905229627,0.8495645922973504,2.1947801773866984,0.7678246971348031,2.0617352818170582,0,0,12,Χειμώνας,359
2006-12-26,3.929535048067704,3.92925845408084,0.6690182257306064,2.4196932671483267,0.14360708698413943,-0.2584888923845402,-0.2587826340710652,0.3869093454841062,1.025780718599491,3.8904900386051273,0.6219517209051412,-0.3225368652503892,0.324400982457102,1.5120390196535862,1.5564574283117436,4.234595990493061,3.2366073650630574,3.068088662157882,1,0,12,Χειμώνας,360
